Case Number,Account Name,Person Type,message,Score,Review,Correct/Incorrect
TS002180351,TAKUMI STAMPING TEXAS INC.,Customer,"I expect ID base carboncopy.
Were you able to see my attachment?
I specified senderID/receiverID combinations.
If you have any questions, please let me know.
Thank you.

",-0.6007352268752747,,
TS002180497,"US Xpress Enterprises, Inc.",Customer,"Is there an ETA when the envelopes will be ready. The trading partner is trying to schedule when different carriers will be ready and they are asking for a date. Thanks
",-0.661451291841968,,
TS002180497,"US Xpress Enterprises, Inc.",Customer,"This is pre approved. it is an existing customer so we need to make the change. thanks
",-0.5318722095268116,,
TS002183019,"Schneider Enterprise Resources, LLC",Customer,"Adding Sample pid from Inflight PROD to indictae the flow this PER relates to
653d5a77-9827-4808-8a34-aa3685702e6e

",0.5719281183777941,,
TS002183078,"BBU, INC",Customer,"Kurt,
Can you check the output says COSTCO?
COSTCO-VC1-AAD

Should be TDBANK-VC1-AAD

PID - ?63919864

",0.5520826808581721,,
TS002183078,"BBU, INC",Customer,"HI Kurt,
Can you please check the envelope:
No matching GS envelope was found. Interchange not processed. Please configure the appropriate inbound EDI envelopes

PID - 63919566



",-0.9030994504901073,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"This morning we had multiple PIDs of the same launcher instance running concurrently in production. We reverted the JVM signal disable parameter that was provided as a temprary workaround. We've had 3 system hangs since the morning. We are installing the new patches in our lower environments and starting our certification process.  ?
",-0.883654772600479,,
TS002183628,"Crocs, Inc.",Customer,"Attached are the MRS, test file, and customer spec for this document. Let me know if you need anything else to proceed.
",-0.9238545388750524,,
TS002184197,Lindt & Sprüngli,Customer,"Good morning,

Please be advised PID#?34326283 failed this morning. 

Please advise.

Regards,

Steve

",-0.5317086977871665,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"
Hello Greg & Tim,

UPS would like to have a more detailed discussion with the ITX and ITXA development resources on the workaround recommendation to disable JAVA signal handling set forth in case TS001947564 (QVD system hang). We need to clearly understand potential impacts of disabling JAVA signal handling.

Can you confirm that Vlad (ITX) and Dave (ITXA) will both be on 3PM call today with UPS this afternoon before Jim arranges his schedule to joins us?

Thanks,
Jesus
",-0.544146068876,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"There was another system hang at Monday, April 1, 2019 1:56 AM. System logs to be provided shortly.?
",-0.8076370956353408,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"We had 2 more system hangs today - 3/29 3AM and 3/29? 1230PM. 

",-0.6949098102156924,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"Patch was successfully installed in production on 3/27 14:00. No incidents to report at this time.?
",-0.7215005995218465,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"We will download patch and test?. We experienced another system hang incident overnight, 3/26 approximately 1:30AM.
",-0.7979178678392391,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"We need a solution for this. We've had 4 system hang incidents in ?the past week alone:
Wed 3/20 7:45 PM
Fri 3/22 1:16 AM
Fri 3/22 4:52 PM
Mon 3/25 11:36 AM
",-0.7126439139246594,,
TS002184487,ArvinMeritor Inc (MI),Customer,"Hi Erin, 

During testing 1 file failed in CTE (PID - 25012107). Please check & assist on failure reason. Thanks!

-Sanjeev Aggarwal
",-0.7155021347185777,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"Related DB2 case for 3/11 incident: TS002005561 ?
DB2 Application errors: DIA5000C A DRDA AS token ""AGENT TERMINATING"" was detected
Case number 

",-0.7954121948362493,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"Logs for related case ?TS001947285? are for similar issues on Friday evening. There are no logs for 4pm-6PM yesterday.
",-0.759341671182156,,
TS001947564,UNITED PARCEL SERVICE OASIS SUPPLY  CORPORATION,Customer,"See all logs in related case TS001947285?
",0.7523751703847027,,
TS002185112,C.H. Guenther & Son,Customer,"Bobbie, 

I will attached a file for testing.  I'm not sure what happened with the missing ZPR0.  I think the file got corrupted.  Please test with the new file and move into CTE.  I need to begin testing later today. 

Thank you. 
Rudy

?
",-0.754926086265011,,
TS002185112,C.H. Guenther & Son,Customer,"Bobbie, 
Please ignore my request.  I was able to open the attached files.   I will review them. 

Thanks. 
Rudy?
",-0.7712838287941455,,
TS001952579,"Apple Computer, Inc.",Customer,"Hi AJ,

Can you please check with L3 team and confirm that the java license and support is covered as part of the Websphere license including addressing any java specific vulnerabilities for websphere ? Apple won't be liable to pay for license separately.

Thanks,
Devendra
",-0.8760610877768008,,
TS002185112,C.H. Guenther & Son,Customer,"Bobbie, 
Can you send me the input and new output file.  I can't see it. 

Question.  Is it a zero or the letter ""O"" in ""ZPR0""?  It should be the number zero.  

Thank you. ?
Rudy
",-0.6617107267158593,,
TS001952579,"Apple Computer, Inc.",Customer,"Hi AJ,

Right now we are using IBM java1.7.1_64 in our prod and non prod env. Recently we got to know that IBM will not provide support for java 7 from Sep 2019. Therefore if we upgrade WAS to 8.5.5.14, Java SE 8 would be the default Java. Any existing profile that uses Java SDK 6 will be replaced by Java SDK 8. 

If we use WAS 8.5.5.14 then we can use default java 8. So my question is, will IBM provide support for default java 8 If we use WAS 8.5.5.14 ? we want to check whether websphere license would cover java licensing and support, including addressing any java specific vulnerabilities for websphere ? Please confirm.

Thanks,
Devendra

",-0.9142733963160722,,
TS002185112,C.H. Guenther & Son,Customer,"Satish, 

Thank you for pointing out the difference.  My answers are as follows. 

-  ?Please revert back to use E2EDP05/KRATE when E2EDP05/KSCHL = ""ZPR0"". 
-  Is fine. 

I was unable to open the attached zip file.  Please update the map and reattached the zip file. 

Rudy
",-0.7881742628209761,,
TS001952579,"Apple Computer, Inc.",Customer,"Hi AJ,

Do you have any update on this ?

Thanks,
Devendra
",0.6304355894490393,,
TS002185118,ArvinMeritor Inc (MI),Customer,"Hi Erin,

Customer is requesting for a firm date for this 856 map completion.
I know IBM is still working on the request, but it is a request from customer, they need a date so it would be great if you can provide me a firm date once consulted by the mapping team.


Thanks,
Veena.

",-0.5282161496876049,,
TS002185118,ArvinMeritor Inc (MI),Customer,"Hi Erin,

For some reason, I have not received your updates via email.

Attached is the specs.

may i have an ETA on this request.

Thanks,
veena.

",-0.8845543051935718,,
TS002185126,Riceland Foods Inc,Customer,"Please have mapping retest map using new file ""EDI_INV_0103372_611743461b.dat""
Test file contains ""-"" sign in front of dollar amount (-211.20 instead of 211.20).

thank you.
",-0.6640839245024902,,
TS002185126,Riceland Foods Inc,Customer,"Failed due to TP config error.  PID 94a1d91e-9f20-481f-bf52-96a1e1fbfc9a

",0.6976934943443904,,
TS001960782,Amerisource Bergen,Customer,"Hi Tim,

This garbage collection policy we have already updated long back and its still running.

I have already updated to BD with the details as requested below.

Thanks,
Badri
",-0.6099910120852465,,
TS001960782,Amerisource Bergen,Customer,"Now uploaded the ITX customer_overrides.properties file.

/tmp/BADRI/TS001960782_ITX_customer_overrides.properties
",-0.5511613016721633,,
TS001960782,Amerisource Bergen,Customer,"Uploaded the Property file.

Files have been uploaded to the ""/IBM/AmBergan/TS001960782"" directory.

File NameStatusTS001960782_customer_overrides.propertiesSUCCESS
",0.67686663728037,,
TS002187795,Vizio Inc.,Customer,"Please use SAMSDS 855 map (VIZI_SAMSDS_O_855_5010) as base with additional rule in Guideline.
PID #? 1667867961
",-0.8292433193442221,,
TS001960782,Amerisource Bergen,Customer,"Hi Tim,

We have not seen any thread dumps created in noapp/bin dir.

As mentioned i have already uploaded the logs into BD.

Please take a look.

Thanks,
Badri
",-0.9324334256981877,,
TS002187795,Vizio Inc.,Customer,"IDoc type:  ORDERS05
Message type:  ORDRSP
Attached XSD file
",-0.5796868771589807,,
TS002187795,Vizio Inc.,Customer,"Hi Glenna,
EDI 855 guideline attached.  Map base can be use from any existed TP's mapping.  For example Sam's Drop Ship or Amazon.

- Map name should be VIZIO
- EDI version is 5010X

Will provide sample and template once is available shortly.
",-0.6793254732315623,,
TS002187799,Vizio Inc.,Customer,"Hi Glenna,
This 864 spec is not ready yet.  Will provide mapping instruction once Sonya and I finish the document.

- Map should name with VIZIO.
- EDI version ill be 5010X
- This 864 will be outbound document.

It will use from an existing inbound map of any TP and mirror to the ""to-be"" guideline.
",-0.6909165762693013,,
TS002187858,McKesson Specialty Care Dist. Joint,Customer,"Thank you - I will ask the business to test for verification and let you know.?
",0.6230324937285344,,
TS002188345,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"Hey Tom,
yea.. please call me. (201) 508- 1040
This change needed to be completely unique and seperate from any other mapping logic in the map.
Looks like you  merged it with prev changes?  
",-0.7235940650715839,,
TS002188345,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"Hey Tom,
Can  you call me.. 201 508 1040
This change had nothing to do with these dates.. so not sure why this was a problem
",-0.8912708968485764,,
TS002188345,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"Please escalate this MCR.
It was submitted on Friday and need it completed ASAP.
",-0.7900817650723971,,
TS002188345,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"is this change being worked?

",-0.6114464875619459,,
TS002189036,BRADY CORPORATION,Customer,"390c51f8-be71-4682-8410-662dc9f1593b

",-0.5796868771589807,,
TS002189036,BRADY CORPORATION,Customer,"Please see PID

90c51f8-be71-4682-8410-662dc9f1593b

for the 810 example
",0.544413080987787,,
TS001978771,Random House,Customer,"Hi Mike,

I couldn't download the attached files can you send the files to ""abi.gheever@pragmaedge.com"".

Thanks,
Abi Gheever A.
",-0.5,,
TS002189596,"Saint-Gobain Technical Fabrics,  Inc.",Customer,"I tried to test this (CTE pid 25004154) but nothing works. What am i doing wrong?

Frank
",-0.6742863015769147,,
TS001978771,Random House,Customer,"Hello Mike,

Can we have a quick call to discuss what was the issue and  will this impact rest of the map which are already present in the production.
I will be available till 4.30 PM EST.

Thanks,
Abi Gheever A.
",-0.8383955821026651,,
TS001978771,Random House,Customer,"Hi Mike,

Can you provide an date when the fix will be available.Since we are waiting on this PMR for going LIVE for few Partners.

I would also like know what was the issue initially you where saying if the map is not updated it can be issue with Sterling integrator.Was the issue with SI or ITXA?

Thanks,
Abi Gheever A.
",-0.8815267367689736,,
TS001978771,Random House,Customer,"Hello Mike,

Did you recreate the issue or any update on this case.

Thanks,
Abi Gheever A.
",0.6014540220879898,,
TS002192990,TimkenSteel Corp,Customer,"The report is not associated with a specific PID, it is delivered via email just like our Overdue Ack Report.  I will attach a copy of the report for you to review.

Thank you,

Sherry?
",-0.5565264362471114,,
TS002193104,Moen Incorporated,Customer,"Thanks I will let them know.?
",-0.8135305969387537,,
TS001978771,Random House,Customer,"Hi Mike,

It is a Standalone environment on Linux.

Thanks,
Abi Gheever A.
",-0.6868348545133219,,
TS001978771,Random House,Customer,"Hi Mike,

I have uploaded the test case and also the map before and after the change.I guess in yesterday's call you said you will try to recreate the issue in your system.
Can you pull in Greg who was handling the previous case so that he could explain what was the issue he was referring and why an case should be opened with ITXA.
Case #? TS001770529

Thanks,
Abi Gheever A.
",-0.5146584687704073,,
TS002193506,Office Depot Inc (EDI),Customer,"Karen - Testing was successful.  I will monitor through Wednesday, when I expect to close the case.
",-0.5525308189531176,,
TS001978771,Random House,Customer,"Hi Mike,

I have uploaded the SPE version.

We are not using the map in envelope level,In envelope we are not using any map .We are using a sort script for sorting the file when we tried to implement this in WTX map it was taking a long run so we have created a script to do the sort functionality.

Thanks,
Abi Gheever A.
",-0.7814977501705186,,
TS002193506,Office Depot Inc (EDI),Customer,"Yes
",-0.5796868771589807,,
TS001978771,Random House,Customer,"Hi Mike,

I have uploaded the file.Please let me know if anything else is required.

Thanks,
Abi Gheever A.
",-0.9726674460297624,,
TS002193506,Office Depot Inc (EDI),Customer,"Karen - Your voicemail indicated you needed the certificate file emailed to your email address.  I have not received either notification with what that email address is.  Where should I send the certificate file?  Thank you for your prompt attention to this case.
",-0.7552968829977367,,
TS001978771,Random House,Customer,"Hi Mike,

Can you guide me for taking below mentioned files.

- SPE Version output
- dump_info output
- dtxver output

Thanks,
Abi Gheever A.
",-0.7013827878068312,,
TS002193577,Combe Incorporated,Customer,"Hi Naima,

That should be OK.

Let me know after you do it on Wednesday, May 1st.

Thanks,
Renan Morada
",-0.8727198829519695,,
TS001978771,Random House,Customer,"Hi Mike,

We are made a field change in our  map we used design studio and made the changes and we have built the map for linux(Intel Processor).
The Generated .lnx will be uploaded in the SPE and also other sub map will be kept in a file system we are using FileZilla and transferring the .lnx file in Binary mode.

We are calling the main map that I852_BNSTORE_HEADER map which will call sub map using the Command line adapter.

I think i have answered all your question if not please schedule a call.I am free till 4.00 PM EST.

Thanks,
Abi Gheever A.
",-0.8565251459747568,,
TS001978771,Random House,Customer,"<p>Hello Mike,</p><p></p><p>We are doing a map change after doing the map change we are deploying the main map is SPE and sub maps in /opt/data/misc_staging/prh_852/ file system directory we are uploading the map to this directory using the FileZilla tool and transferring through Binary mode. when we run this map we are not getting the excepted output.We are getting the same output before we did map change.We raised a PMR for different issue for this same map and Greg from ITX informed that some SPE Cache issue(I don't remember what he said exactly i remember it was Cache issue) the temporary resolution he gave was to restart the system and also to raise a new PMR with ITXA team.I don't think so we are restarting the command line adapter may be if we are restarting the SI the command line adapter also restarts.We are calling a sort script to run using the command line adapter.</p><p></p><p>I think i have answered all your question if not please schedule a call.I am free till 5.00 PM EST.</p><p></p><p>Thanks,</p><p>Abi Gheever A.</p>",-0.9197083191572827,,
